"Mm.40828","Mm.203949","Mm.3879","Mm.316754","Mm.378976","Mm.234441","Mm.28291","Mm.380374","Mm.3258","Mm.297949","Mm.312593","Mm.248360","Mm.333725","Mm.6787","Mm.19669","Mm.25556","Mm.329123","Mm.209503","Mm.29625","Mm.380699","Mm.291225","Mm.29344","Mm.358692","Mm.380139","Mm.264984","Mm.15406","Mm.313351","Mm.45686","Mm.27447","Mm.25582","Mm.46251","Mm.362054","Mm.155058","Mm.291161","Mm.28559","Mm.334477","Mm.244226","Mm.126450","Mm.290116","Mm.350577","Mm.24021","Mm.345858","Mm.5048","Mm.379383","Mm.319204","Mm.23895","Mm.11869","Mm.371902","Mm.209150","Mm.25960"
0.62421012,0.16646519,-0.0370853,0.86200332,0.15821214,-1.3468097,-0.489652705,-2.3575014,-1.5371565,-1.5130353,-1.0853181,-0.8232338,-2.9673039,-1.6533456,-1.688107,0.15932878,-1.6938213,-3.0186253,-0.7529565,-0.3527017,2.22920684,-2.9673039,-0.9328611,-0.6701124,-1.3114575,-2.9673039,-0.6296146,1.66144686,-0.0399034,-1.445371,-2.3559264,-1.8317405,-1.6780871,-0.7805403,-1.1899084,-3.4462029,-0.7778407,2.08268688,0.01758639,-2.9673039,-0.821341,-0.209843,-1.4825797,1.79781888,-1.9462542,-0.8456271,1.0953652,-0.7231574,-1.3649264,0.53072204
1.02351507,0.12278207,-0.5042407,0.82471729,0.38916901,-1.0489531,-0.794785215,-2.1001113,-1.1001548,-5.3067826,-1.9757604,-0.5131384,-3.1115708,-2.3747498,-0.9639618,-3.240247,-2.506092,-3.3527383,-1.2919832,-0.4354698,2.46213694,-3.1115708,-0.8024279,-0.5898419,-1.8326344,-1.9265439,-0.6360553,1.42891364,-0.1001779,-1.7007006,-3.1115708,-3.4121054,-0.3727617,-1.3035544,-3.8891151,-2.4810064,-1.1629222,1.98800369,-0.1995659,-1.0772265,-0.9029058,-0.1768183,-0.6352063,1.89339739,-2.5189694,-0.8075873,1.19202986,-0.3110145,-3.1115708,0.61757932
1.1940434,0.10555741,-0.434253,0.87311443,0.63626492,-1.8541253,-0.566677705,-1.4135324,-1.1832254,-2.9556408,-1.4755435,-0.552916,-3.07929,-1.7837955,-1.0187888,-2.3839033,-2.5283606,-2.9382215,-1.4110113,-0.1573278,2.57207127,-2.9556408,-1.0193613,-0.2778683,-1.6979731,-2.9556408,-0.0881251,1.41671302,-0.557963,-2.9556408,-2.517936,-3.1029072,-4.0500115,-1.0407562,-2.4741574,-1.4636209,-1.8810658,2.19404173,0.11926666,-1.3979484,-0.8850892,-0.02612,-0.239092,2.02565356,-1.4831543,-0.447601,1.53489152,-0.5862223,-5.1646378,0.34860232
0.73832553,0.0992586,0.02648705,0.96544075,0.48866989,-1.3342005,-0.517683005,-2.9386086,-1.2533973,-1.8461715,-1.3707631,-0.4697648,-3.5732826,-1.8853454,-1.04503,-0.6231434,-2.3480212,-0.5162071,-1.1724751,-0.1181991,2.21868787,-2.9386086,-1.1539909,-0.5853512,-1.3662378,-2.9386086,-0.775815,1.34962121,-0.2305503,-2.9386086,-2.3331366,-1.356215,-2.9386086,-1.4851949,-2.6726125,-1.3440986,-2.9386086,1.7304311,0.26719869,-1.1833371,-0.8738063,0.0389461,-0.4963613,1.75542662,-2.4834374,-0.5492193,1.15836072,-0.2848021,-2.9864217,0.59918556
0.60195744,-0.0914059,-0.7628785,0.95491726,0.23846513,-3.0420352,-0.459551125,-1.746191,-1.4417491,-1.8817024,-1.4909729,-3.0652654,-2.8401353,-1.7352742,-1.1059964,-3.0652654,-2.3374846,-1.7564177,-0.8625691,0.04193795,1.88747419,-3.0652654,-1.3679429,-0.5745153,-1.2789775,-0.8917297,-0.1332842,1.33219265,-1.045515,-2.0412896,-1.2726236,-1.5975328,-1.5285159,-1.4391192,-1.9196256,-1.6400431,-0.8592981,1.54916001,0.37906967,-2.1078299,-0.8850885,0.16470555,-0.5017101,1.55354067,-2.1079261,-0.6904464,0.99081715,-0.3463526,-2.2451974,0.60020266
1.25530989,0.84964871,-0.1739376,0.71974121,0.72075252,-3.0525782,-1.01239954,-0.7370212,-1.0374017,-2.7752736,-1.4071841,-0.9607268,-1.4234638,-1.6908735,-1.0801493,-2.7752736,-2.2304836,-2.5869339,-0.7075308,-0.2024809,1.98549712,-2.040214,-0.520948,-0.307445,-1.4566754,-1.6494859,-0.2310793,1.77003755,0.74594689,-2.8776699,-3.8112622,-3.3311315,-1.6620197,-1.7112185,-2.0788726,-0.4673155,-2.7752736,1.79286375,1.0288646,-1.5955765,-1.0012139,-0.0259879,-0.3063029,1.52722288,-2.2350737,-1.2839565,1.20391906,-0.7796244,-3.3352067,0.42191648
0.84799303,0.09392104,-0.8313574,0.92250021,0.36483702,-1.2300667,-0.477217465,-1.0474319,-1.665001,-2.6640305,-1.5535702,-1.6624651,-2.3295894,-1.8268209,-1.0571538,-2.6640305,-2.197271,-1.7877892,-1.0963317,-0.2621958,1.75392857,-2.6640305,-1.2429347,-0.5000734,-1.3428141,-2.6640305,-0.5071592,1.41765751,-0.6316623,-2.6640305,-2.1340134,-2.3328724,-2.6640305,-1.232155,-2.6640305,-2.4300801,-2.6640305,1.3765061,0.03522272,-1.8042551,-1.0145606,-0.2132215,-0.4935847,1.37236781,-1.6835204,-0.9104496,0.75618069,-0.2752353,-2.6640305,0.66056224
1.03132599,0.02614167,-0.767827,0.92979015,0.37049279,-2.7678088,-0.52188293,-1.5088152,-1.2977763,-2.9723355,-1.4620656,-1.2965619,-2.9723355,-1.7752145,-1.0969243,-3.4032979,-2.3058577,-1.6662728,-1.3306417,0.27045921,2.67403946,-2.6215883,-0.9315854,-0.2424405,-1.7722963,-2.1453144,-0.4982308,1.38120988,-0.5977091,-2.9723355,-2.295903,-2.2071622,-0.6764495,-1.8000517,-3.5866761,-1.4948865,-3.5609309,2.1268531,0.02475395,-1.382519,-0.8847273,0.30722388,-0.5713519,2.10186009,-1.9861483,-0.3763313,1.60975221,-0.6839891,-0.7770427,0.62552903
0.99307947,0.20670443,-0.5155003,0.88096897,0.46580731,-2.3176624,-0.69121139,-3.3984372,-0.8831015,-2.4733527,-0.9814081,-1.5812702,-2.7737395,-1.8542602,-2.7737395,-2.7737395,-2.6533644,-1.0671441,-1.4464343,-0.3952443,2.54684097,-2.7737395,-0.7703332,-0.416198,-0.7456381,-2.7737395,-0.1422113,1.49198143,-0.4524336,-1.8797042,-2.0228553,-3.5873279,-2.7737395,-1.3732829,-2.7737395,-2.067458,-2.0740393,2.08109079,-0.3544534,-2.2682099,-0.9032122,-0.1786368,-0.8385339,1.96974161,-2.2565314,-0.4450662,1.35000697,-0.2449014,-2.7737395,0.62822361
0.61691103,0.0390773,-0.6709823,0.87740734,0.14843203,-2.0015081,-0.74905672,-1.7819977,-1.1638204,-3.315326,-1.5600889,-1.3298658,-3.315326,-1.8530857,-1.3302632,-1.3872396,-2.4701465,-1.8904463,-1.3089872,-0.3437025,2.25268385,-1.5028037,-1.212103,-0.2583281,-1.6814533,-0.6152616,-0.3566952,1.50832689,-0.3470853,-1.0990286,-2.7707274,-1.4836696,-2.1710691,-0.5307562,-3.2403763,-1.4525361,-1.04803,2.05751129,0.2751352,-1.2711729,-1.0902949,-0.287774,-0.2816159,1.88974394,-2.1571129,-0.4512585,1.17369478,-0.4981813,-3.1506174,0.63074029
0.79722321,-1.7692961,-2.6352108,-1.1824681,-0.7785616,0.73854143,-2.5869705,0.44033498,1.61737735,-1.6928122,-0.9802317,-0.1905689,-0.4782252,0.40827751,-1.7219547,-2.6352108,-2.4900166,-0.5183895,0.59432526,-0.0156995,0.20948754,-0.2434875,-2.9738942,-1.3189344,-1.4091011,-2.6352108,-0.9170191,0.19373866,0.58730756,-1.8072401,-2.6536877,-0.8041086,-0.0160178,0.93206611,-1.8260143,-0.1517175,-2.1002922,0.15954898,1.20543771,-1.191811,0.47916796,0.01341341,0.13208184,-0.0801868,-2.6948595,-1.5106151,-0.1420059,-0.9952307,-0.436883,-2.6352108
0.83057557,-1.5174955,-1.6944589,-1.3795846,-1.3286978,0.74925772,-3.11422405,0.70452231,1.64508935,-2.3401121,-1.1942052,-0.0759924,-0.4244627,0.20328706,-1.5329489,-1.5901322,-1.7869338,-0.6405262,0.70428585,-0.3450304,0.10567854,-0.0956994,-2.1555868,-1.2462552,-1.7531199,-2.5767506,-2.2690935,0.24522912,0.4985263,-1.7710583,-2.0715394,-0.9719883,-0.1636627,0.99069957,-1.6858863,-0.2825509,-2.0630922,0.09665721,1.51871071,-1.3225178,0.74018644,-0.1775555,0.19770357,-0.1127582,-2.6127885,-2.0540194,-0.3542481,-1.2696899,-0.2535235,-3.9755013
0.76079275,-2.6517138,-3.2768685,-2.1015236,-1.2455643,0.72383819,-3.5127641,0.71194557,1.66402339,-2.3501029,-2.0437642,0.11101261,-0.5109553,0.31375389,-3.2176544,-3.4602902,-2.0054713,-0.8342543,0.65229637,-0.2763161,-0.069109,-0.5887179,-0.2584621,-3.2768685,-3.4462136,-3.2768685,-1.8996506,0.61815313,0.58467188,-2.3625278,-1.8331773,-1.0159466,-0.0220223,0.91000255,-3.8436871,-0.4794705,-3.1838138,-0.4319595,1.40574618,-0.7521027,0.77183752,-0.0276805,-0.0317422,-0.4184013,-2.7834691,-2.2809643,-0.5777178,-1.8304715,-0.4344777,-1.1493051
1.21708355,-2.4976378,-3.577436,-1.4246696,-0.8559484,1.00980995,-1.9563793,0.25837076,1.76711254,-2.3874569,-1.6272555,0.28323452,-0.7581846,-0.2826433,-2.1000393,-2.5483221,-2.4399682,-0.5609214,0.57488064,-0.1676927,-0.2266347,-0.8973716,0.06041395,-2.8928343,-2.2036753,-2.8928343,-1.607906,0.72364478,0.95511184,-2.1675063,-1.6316778,-0.7283252,-0.1630131,1.24023601,-2.0698941,-0.5191961,-2.6480841,0.18732736,0.6606882,-1.2146612,0.08625099,-0.3972033,-0.4958743,-0.3118804,-2.1883719,-2.6551607,-0.0955673,-1.7546721,-0.4985689,-1.883307
0.97977661,-3.3311327,-4.1651631,-1.6671384,-0.8033268,1.07079816,-1.68470935,-0.1336986,1.78454706,-3.1256167,-1.867414,0.24055163,-0.878966,0.1983724,-2.1083799,-3.4841049,-2.4769164,-0.2839011,0.32025928,-0.4849105,1.01926911,-0.1689563,0.23121647,-1.9610773,-3.0077794,-2.8241437,-1.9765738,1.47863419,1.029615,-2.22009,-3.4085428,-0.5472162,-0.1251629,0.98314511,-3.1350515,-0.7590894,-2.232966,0.80590741,1.35232953,-0.878921,-0.1219282,-0.5595218,0.14884112,0.44241805,-2.4268966,-2.1586722,0.21378853,-1.6173839,-1.0813299,-1.8767803
1.26789104,-3.2362482,-5.0008197,-2.1560362,-1.0100605,0.76399816,-2.22664255,0.61343468,1.93277162,-3.2337478,-2.4189811,-0.1159146,-0.6551612,0.10291364,-3.5960019,-2.6216986,-2.5098148,-0.3852572,-0.1956458,-0.023109,0.02861515,-0.2162914,0.30742254,-3.5960019,-2.2692956,-3.0466987,-2.2898995,0.57900058,0.5951917,-1.9686009,-3.8459974,-0.7301845,0.12888165,0.90094767,-2.122487,-0.6079422,-3.1521607,-0.2492925,0.76070284,-1.6233984,0.32897418,-0.1642473,-0.3757209,-0.2748532,-3.4454263,-2.4303236,-0.4130884,-1.4668764,-0.4491763,-1.390279
1.33745683,-1.414549,-4.1390841,-2.1354572,-0.7565292,1.30974043,-2.46228245,0.99766231,2.07153103,-2.2129642,-1.814728,-1.0440125,-0.0799905,0.4907221,-2.3184271,-2.2261535,-1.7377683,-0.2457044,0.58473366,0.10726194,-0.2039079,0.0324315,0.44778384,-1.32347,-1.6094957,-2.8521661,-1.6085086,-0.1189684,0.49990834,-1.4777236,-1.6375235,-0.4460255,0.291745,0.12798367,-1.983492,0.26171236,-2.193378,-0.9898254,0.53803224,-1.3196436,1.46364229,0.26491634,-1.4865977,-0.4069566,-2.3097985,-1.629212,0.07404875,-1.3969164,0.14484638,-0.9739068
0.66054729,-2.6552717,-2.2452305,-1.0519848,-1.1058343,0.7616024,-2.04451515,0.74480051,1.49276248,-2.155752,-2.0649676,0.10112093,-0.4295639,0.26090902,-2.2452305,-2.3047001,-1.8208369,-0.4812386,0.55414509,-0.0157226,0.15290454,-0.028419,-5.328239,-1.6101982,-1.1012858,-2.2452305,-1.7782261,0.48869677,0.61691562,-1.6299324,-2.7665477,-0.7268965,0.01570075,0.84065049,-2.1887669,-0.3051096,-2.3780868,-0.0055001,1.14833773,-1.0860631,0.46577796,0.05005019,0.1094585,-0.1656131,-2.7109503,-1.9796124,-0.2054636,-1.2634636,-0.3893674,-2.2452305
0.61453161,-2.245969,-2.9940257,-1.2322264,-1.2625652,0.58669808,-2.5238302,0.75101942,1.43835369,-2.3071617,-1.4751946,-0.1135746,-0.3061208,0.19226547,-1.5315257,-2.2667719,-2.3307091,-0.4048788,0.69489462,-0.2857372,1.15918481,-0.4099662,-2.8166081,-1.209378,-2.4633231,-2.4846887,-2.2660466,0.01685174,0.14745969,-1.9120176,-2.0044053,-0.7648995,-0.2789848,1.12804242,-1.5064796,-0.0276086,-2.9631696,0.92691716,1.48148833,-0.6811684,0.76684736,-0.1294569,0.11105135,0.73512437,-2.1644447,-1.9803896,0.55803924,-1.3873744,-0.7149024,-2.971945
1.12695854,-2.4712529,-2.4603747,-2.2207992,-0.8220731,0.86818238,-2.57519195,0.69503846,1.83047595,-3.5216089,-2.4127184,0.137877,-0.6009638,-0.1008327,-4.4999766,-2.9335379,-2.8070675,-0.392323,0.45511231,-0.4608233,0.27422318,-0.3178754,0.26044359,-2.4603747,-1.5412617,-2.4603747,-2.0640351,1.40062607,0.98415258,-2.0691252,-2.1520548,-0.5880572,-0.0592669,0.83344479,-3.5675507,-0.5244946,-3.6894272,0.25240214,1.36795244,-1.2161027,0.71493503,-0.4080663,-0.3235167,0.03999645,-2.2115705,-2.0531821,-0.0891886,-1.2831259,-0.4542473,-1.5743848
1.0171387,-2.2743759,-3.2906179,-2.0175942,-1.1983531,0.78803699,-2.435846,0.59909964,1.72093514,-3.2906179,-0.8733751,0.22637294,-0.690826,0.23305299,-1.9875346,-3.395055,-2.0800768,-0.2893678,0.82233735,-0.2867652,-0.1009031,-0.418417,0.01198954,-2.3380361,-3.0730834,-3.2906179,-2.3548994,1.22440989,0.81345065,-2.539284,-3.1957302,-0.6287908,-0.0986701,1.0452377,-2.629157,-0.3163401,-3.1040467,-0.0220308,1.82181315,-1.3756232,0.64259244,0.00684384,0.28170443,-0.5012221,-2.8992384,-1.3765119,-0.1880521,-1.8533495,-0.695059,-1.500781
1.1913788,-1.7174312,-2.5514521,-1.389934,-0.6008927,1.11842685,-1.84818895,0.56156566,1.86467048,-2.4254071,-1.6041018,-0.0453652,-0.9390436,0.03705812,-2.7498708,-2.8258797,-2.334655,-0.1642426,0.8337894,-0.6061782,0.12225938,-0.2410848,-0.0187549,-2.0038892,-2.3137416,-5.7934184,-1.5021304,0.84393495,0.9491752,-1.6231523,-0.6015458,-0.5990172,0.09027278,0.8478986,-2.1411039,-0.4347377,-2.0707422,-0.0987966,1.57693028,-1.3553716,0.73696242,-0.2016645,-0.5365495,-0.4126692,-2.0884343,-2.1975438,-0.0348556,-0.8100006,-0.4368836,-1.7592576
1.37990228,-3.8682282,-2.7952178,-4.7286159,-0.8683054,1.03712766,-2.30560675,0.42497153,1.73668063,-4.6540792,-2.0387329,0.20713568,-0.5957478,0.02480791,-2.7952178,-3.3424242,-2.6502313,-0.4418358,0.65397666,-0.4165456,-0.1478515,-0.5130579,0.41115568,-2.7952178,-4.2059343,-4.0758319,-1.7257685,1.43143192,1.15394432,-2.0030882,-2.6716874,-0.76278,-0.1075435,0.99505334,-3.4565901,-0.3356629,-2.7952178,0.07718088,1.22251032,-1.0444921,0.57557337,-0.3877627,-0.2909241,-0.5829238,-2.2094316,-2.9541162,-0.2626478,-1.5255121,-0.5333277,-2.0973645
0.9165278,-2.4654109,-2.4654109,-1.2407018,-1.1581959,0.77907106,-2.67807245,0.56591499,1.57741195,-2.4654109,-1.3615211,0.08835443,-0.6918865,0.42507513,-2.2708398,-2.6292711,-2.0453265,-0.4538317,0.22883928,-0.2627358,0.13295967,-0.2444423,-3.6613092,-1.2113656,-2.4830104,-3.1951847,-2.5276709,0.40255075,0.72081269,-1.7990607,-2.5710628,-0.7564564,0.07965485,0.95173264,-2.4688954,-0.4582466,-2.5808422,0.04975683,1.00169405,-0.9464235,0.2128875,-0.2599347,0.23032245,-0.1539441,-2.867185,-2.5907611,-0.3816369,-0.9267692,-0.2819143,-2.4654109
0.68172245,-1.2333786,-3.2319394,-1.2191587,-1.3753667,0.75838058,-2.54151775,0.8979778,1.75618225,-2.4584545,-1.0582256,0.22936836,0.21031558,-0.0487776,-1.542264,-1.3484228,-1.1407749,-0.3305349,1.23629152,-0.2405657,0.39031863,-0.3773008,-1.0441151,-1.4439045,-1.4622276,-2.2344753,-2.1965714,0.4932633,0.60204003,-1.3722072,-1.2984192,-0.8427713,-0.0463373,0.78098385,-1.9942296,0.31548171,-1.3611302,0.11870245,1.80703617,-0.2953821,1.05392085,0.08282753,0.33937043,-0.2952776,-2.4189965,-1.8489933,-0.0404892,-1.1245097,-0.2392012,-2.9664908
1.19562106,-1.8574876,-3.627876,-1.6480629,-1.326386,1.07954662,-1.86096375,0.36669156,1.79859188,-1.7614576,-1.3828001,0.35691515,-1.0258522,-0.1048842,-1.9085758,-1.9700099,-2.2826913,-0.2700683,1.13008751,-0.3257898,0.78299104,-0.4052951,-0.1635644,-1.7670401,-1.8071783,-3.9433504,-1.8315286,1.36286216,1.18789121,-1.7780892,-1.7902041,-0.7209243,-0.1216526,1.04283735,-2.2414027,-0.5782548,-2.142515,0.61809988,1.72140771,-0.8091481,0.4751202,-0.2061454,-0.3197195,0.30762311,-2.2103412,-2.3265189,0.24136004,-1.6142651,-0.6099649,-1.6699644
0.95079754,-1.6557196,-3.1760488,-1.9710456,-1.0998845,0.60651931,-2.44775545,0.54894929,1.58993675,-3.7421299,-2.5026,0.13308453,-0.9253976,0.02959343,-3.1881805,-3.0445517,-2.7397913,-0.4209018,0.28281339,-0.2055626,-0.0897241,-0.2085034,0.02674738,-6.9571997,-2.4466645,-3.1760488,-1.7695562,1.25896326,0.38435055,-2.146727,-3.1617287,-0.7531164,-0.1400439,0.98419787,-3.853505,-0.5489094,-3.1760488,-0.0174514,1.40657947,-1.2828068,0.42374273,-0.1889176,-0.0366163,-0.4658131,-3.1939729,-2.1511926,-0.5109733,-1.3083307,-0.5914816,-2.1193657
0.89162273,-3.0928333,-3.3679556,-2.1755817,-1.0788408,0.67118029,-2.55247375,0.60475434,1.64313346,-3.3679556,-4.1158958,0.17553444,-1.0061072,-0.0209582,-3.3679556,-3.3679556,-2.6664286,-0.6956261,0.19123538,-0.4935517,-0.0003742,-0.4807248,-0.037966,-3.3679556,-2.9112362,-3.3679556,-1.8326676,0.65109448,0.65650642,-2.1579409,-2.5883089,-1.1363855,0.14260232,1.0566528,-3.3679556,-0.8994744,-3.3679556,0.09141338,1.09463937,-1.396091,0.40371341,-0.3153226,-0.2550262,-0.5544677,-2.8389606,-3.3679556,-0.5758248,-1.3932136,-0.377202,-1.495389
0.74739348,-1.7878606,-2.8999461,-1.7364594,-1.0124155,0.9057363,-3.2412567,0.69833452,1.69770535,-3.1949649,-1.2759394,-0.050442,-0.2940478,0.26817207,-1.8569896,-1.7601056,-2.0221048,-0.4102895,0.97445615,-0.3792437,0.26703422,-0.6370413,-2.0266589,-0.676608,-1.3460562,-1.8968403,-1.8698005,0.51293359,0.51779525,-0.9747177,-2.0372029,-0.7881474,-0.0542871,1.08999908,-1.3294383,-0.2413416,-1.2637417,0.34566882,1.8818031,-0.5057947,0.55743331,-0.3381655,0.16781389,-0.0238771,-2.402296,-1.5766673,-0.2256138,-1.1270682,-0.3419295,-1.0990836
0.98084136,-2.6594833,-2.9143204,-1.6881894,-1.2021032,0.9826935,-1.5687727,0.1871246,1.71064384,-2.5697754,-1.7150591,0.0448307,-1.159307,-0.2857204,-3.1091762,-2.4546711,-1.8713854,-0.6208856,0.49833944,-0.4766706,0.11864469,-0.8917496,-0.2359,-1.8331728,-1.711296,-2.9143204,-1.9885751,0.71457187,0.80554377,-1.9848469,-2.3132295,-0.8956606,-0.2131545,1.30657125,-2.4398535,-0.8268647,-2.6043995,0.36203521,1.17125339,-1.1512502,-0.1206323,-0.1762717,-0.3208446,-0.4556439,-1.6955564,-2.6259567,-0.2532961,-1.6540689,-0.800862,-1.6836512
0.75719538,-4.0076025,-1.436326,-2.1747496,-1.0249013,0.51778013,-2.4673448,0.63019633,1.54220482,-3.3540997,-2.5635807,0.22387841,-1.0187117,0.11136482,-2.8423771,-5.0953427,-2.7796873,-0.3867356,0.25737248,0.05489196,-0.0732,-0.3365703,-0.0264696,-5.2272508,-2.2970642,-3.4236459,-2.1241685,1.05714912,0.59314413,-2.3428977,-3.0873374,-0.7459186,-0.1795162,1.10994633,-3.7812854,-0.8700683,-2.2230413,-0.0138988,1.12459677,-1.3997566,0.3247512,0.21581369,0.11149616,-0.5469217,-2.7169752,-2.895115,-0.6269437,-1.4515988,-0.84117,-2.2388727
0.63638255,-2.6500465,-3.3734463,-1.367597,-1.0408344,0.39029584,-2.52940405,0.56886008,1.71016823,-3.4322603,-2.3553894,0.10190569,-0.6492288,-0.0325574,-2.7569613,-2.4645183,-2.5963705,-0.7313447,0.583551,-0.2573679,0.0970346,-0.4787539,-0.3046752,-3.3734463,-2.7982348,-3.3734463,-2.3431815,0.53805203,0.45549544,-2.5412728,-2.4717152,-1.3705951,-0.1966817,1.07639628,-1.2416837,-0.3772575,-2.546643,-0.2178957,1.38706091,-1.4032375,0.63476343,-0.1804734,-0.0685813,-0.5005496,-2.8236981,-4.8726696,-0.5639267,-1.6682534,-0.3907375,-1.7791782
1.3380671,-2.2281447,-2.7035965,-1.7470624,-0.9136927,1.18762278,-2.0399602,0.01957189,1.81599091,-2.3507752,-1.6757011,0.17409677,-1.2421476,-0.1028454,-2.739057,-2.0098195,-1.9854331,-0.2805841,0.7804931,-0.3584632,0.38464249,-0.5059395,0.17749783,-1.8853033,-2.25143,-2.2886003,-1.5023739,1.65680207,1.34488012,-2.1424894,-1.9513743,-0.4465874,-0.0350775,0.9998071,-1.9290022,-0.5804974,-1.3254867,0.24478347,1.45495973,-1.105648,0.16223743,-0.5021211,-0.069949,-0.0924138,-1.4699242,-2.3327672,0.02419554,-1.5163955,-0.5054443,-1.766085
0.85755185,-4.133507,-1.7178088,-1.2825648,-0.9121579,0.7517022,-3.04741615,0.42858337,1.50279863,-5.8671784,-2.6806789,-0.0015446,-0.4862738,0.28042037,-1.5934948,-1.568113,-1.2783711,-0.4291821,0.4995364,-0.4202446,0.2234232,-0.4977521,-2.7181264,-1.3494464,-1.7923243,-2.3004204,-1.4522457,0.35586856,0.67180214,-1.4672338,-2.7181264,-0.8669598,0.05007458,0.88343244,-1.5481973,-0.3457293,-1.5375863,0.12567135,1.0792808,-1.1386222,0.17066045,-0.103553,0.04210941,-0.3016219,-2.909718,-1.3836236,-0.5045698,-1.1085453,-0.8112076,-2.8872197
0.88280199,-2.1354997,-2.640401,-1.4965598,-1.3171363,0.63147632,-2.55289225,0.81675443,1.74777968,-1.3578495,-1.5310543,-0.0971904,-0.2645214,0.26942679,-1.3758538,-1.9562186,-1.9957763,-0.3818931,0.72027554,-0.370392,0.40463582,-0.3706341,-1.74516,-1.1258606,-1.6422335,-2.4509388,-2.4177231,0.16740347,0.53392094,-1.6832009,-1.9341096,-0.7862627,-0.006272,1.12136409,-1.6284021,-0.2026709,-2.9624067,0.33023794,1.41732088,-1.1627119,0.75735701,-0.1847865,0.07944196,-0.0611876,-2.334157,-2.2910998,-0.045456,-1.4562769,-0.5480296,-2.5559691
0.91498007,-2.8233156,-2.7037852,-1.5222758,-1.0900563,0.77958289,-2.37476305,0.90520082,1.7789459,-3.5103297,-2.9994294,-0.8294512,-0.8881585,0.1060262,-1.9366,-4.1875593,-3.3313872,-0.6671206,0.29705427,-0.1258943,-0.0867569,-0.527966,0.17688724,-2.091512,-2.3403916,-2.7037852,-2.1457455,-0.0819742,0.18454848,-1.791062,-2.5193556,-1.0734503,-0.0586976,0.73692973,-3.0262995,-0.7144585,-3.0685399,-0.6484446,0.15259605,-1.0440536,0.66129061,0.07853034,-1.3073408,-0.3700576,-2.9597062,-3.2420786,-0.4516324,-1.4529146,-0.4513572,-1.2822194
0.85854639,-2.298616,-3.1703824,-2.1499336,-0.9426004,0.86255217,-2.2195943,0.66976901,1.72442443,-2.6655048,-1.3880247,0.33030933,-0.6288133,0.0760961,-4.6598621,-2.2397,-1.0524411,-0.5219366,0.49999457,0.13177699,0.35770112,-0.5789579,0.08230828,-3.1090395,-2.1247786,-3.0041715,-2.1047476,1.39126587,0.88690253,-2.2066634,-1.9995416,-0.7069291,0.04548332,0.92608355,-2.1518984,-0.3811417,-2.122397,0.45442508,1.67601366,-0.9689954,0.83903596,0.01544719,0.15317276,-0.2777699,-2.6911946,-2.3377559,0.09162433,-1.7074739,-0.807444,-1.1760909
1.04761239,-3.07913,-2.4970236,-1.021911,-0.9226462,0.84384747,-2.8034247,0.52630359,1.729398,-1.73733,-2.0564134,0.15847884,-0.6908588,0.47512854,-2.3163767,-2.5573527,-1.5038234,-0.4977359,0.37924856,-0.2022939,0.23014043,-0.184075,-2.3207564,-1.1877711,-1.313934,-3.064788,-1.6879164,0.5320436,0.89521552,-2.0759323,-2.6794894,-0.7281459,0.15233224,0.85841681,-2.0418434,-0.6613844,-2.4970236,0.10719318,1.08891239,-0.8466398,0.33107881,-0.1792635,-0.0007363,-0.2099025,-2.7961774,-1.5971428,0.02319304,-1.0168805,-0.2454265,-3.4124758
0.7641647,-2.3064292,-2.9068099,-1.2476178,-1.2465347,0.92139079,-4.902875,0.69534243,1.66536391,-1.5131658,-1.658405,0.0166221,-0.116828,0.18743235,-1.4844046,-1.3844215,-1.8467079,-0.4933628,0.84199892,-0.5713027,1.00617548,-0.3312779,-2.1387884,-1.8365859,-1.7574031,-2.5906733,-0.8417519,0.3204109,0.39159306,-1.3677177,-1.6911057,-0.7413831,-0.2690816,1.04263317,-1.0414415,-0.1012946,-3.1115554,0.74394446,1.3734807,-0.7165419,0.729373,-0.3071439,0.17726471,0.59649569,-2.7727003,-1.7979363,0.42961738,-1.1045532,-0.3541767,-3.4005309
0.50463798,-2.5963022,-2.0900016,-1.5556314,-1.1946333,0.78048769,-2.93189745,1.05826409,1.71464805,-3.1143216,-2.6506046,0.07713669,-0.2615418,0.2435273,-2.0028361,-2.5312507,-1.6375902,-0.2727857,1.24804795,-0.3664497,0.41407626,-0.232709,-0.578894,-2.2841971,-1.5549921,-2.3740635,-1.9864378,0.12395428,0.39340528,-1.6686547,-2.8512546,-0.6720276,0.01946731,1.05754719,-2.1344829,0.18576695,-1.9954242,0.19362885,1.99632423,-1.3762898,1.16286366,-0.220561,-0.0016567,-0.2685229,-2.4834893,-2.1848926,0.07988377,-1.6078217,-0.5043558,-1.8020957
0.77346398,-1.561017,-2.2931276,-1.1377493,-1.5780012,0.7003407,-1.8239485,0.65104933,1.70129965,-1.6203255,-1.4793301,0.18695945,0.26198389,0.24068302,-1.5158736,-1.4776652,-0.9967376,-0.4644265,0.79292328,-0.3521808,0.89342358,-0.4410743,-1.4622538,-1.8897684,-1.1559827,-2.902499,-2.6272771,0.66563967,0.80503375,-2.6002872,-1.9110322,-1.0110368,0.07536692,0.70154035,-1.237977,0.00787851,-1.2446773,0.32256692,1.5302001,-0.917324,0.86821792,-0.0996535,-0.0647773,0.11539835,-2.9727103,-1.4436007,0.23681489,-0.9426187,-0.3807976,-2.2021533
