Identifier	20	21	22	23	24	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	46	48	50	52	54	56	58	60
SCOt48	8.759557938	8.488267509	8.343847944	8.020286969	7.641562178	8.427658807	7.409171651	6.902758652	7.958972815	6.602881752	7.316267175	6.994658815	8.010511747	8.814073408	6.328446064	7.176952132	6.378182842	5.920524579	6.350940253	6.020036112	6.37981996	5.845321753	6.980855174	6.298255918	6.942422561	7.714233015	5.557084096	6.895402848	5.437546398	5.85627663	6.145500523	4.958730609
SCOt47	5.293853259	5.383327676	5.185325633	5.466559734	5.209341919	5.471601493	5.630760678	5.422260755	5.247946117	5.473937546	5.533842581	5.425377958	5.698486153	5.569360532	5.362974079	5.406158771	5.580553867	5.370650636	5.450670908	4.752042803	5.296226111	5.398671015	5.46936087	5.608087177	5.308051353	5.192524012	5.399698162	5.431634507	5.570868325	5.391886937	4.946907169	5.263499562
SCOt45	9.749914235	9.630779284	9.63277061	9.796559509	9.483769265	9.622432279	9.504929511	9.928502628	9.577950325	9.721106948	9.850085553	9.802339265	9.748105034	9.622591276	9.50674537	9.875082875	9.962480737	9.417328436	9.972971933	9.477985306	9.548706078	9.566340987	9.73507847	9.8066366	10.21987946	9.445003522	9.745097386	9.734879947	9.555230479	9.454189655	9.596535114	9.920114608
SCOt45	10.11276438	9.913208508	9.81525693	10.03302245	9.693731288	10.00234094	9.755261394	10.18247219	9.9971192	10.03977093	10.14698422	10.09852286	10.06989716	9.821461421	9.855493123	10.16138567	10.10390079	9.659847887	10.24395204	10.20967515	9.565070377	10.14775661	10.1618197	10.15532725	10.46616541	9.624267863	9.932974869	10.01357675	9.732334253	9.537801949	10.18943517	10.42600224
SCOt44	5.174750045	5.690488484	5.231800061	5.680884231	5.29325142	5.175096764	5.958142827	5.654216928	5.25665584	5.373844351	5.561138044	5.306192075	5.980538023	5.514812227	5.277939203	5.407593788	5.769386063	5.195413528	4.931745519	4.560914583	4.872542113	5.209260979	5.097272669	5.061254407	4.823487457	4.953967598	5.174773847	5.026374222	5.058111124	5.297995042	4.566976309	4.985240558
SCOt43	9.351962358	9.292232354	9.314943936	8.943669147	9.597224523	9.206733952	9.196367916	9.284973035	8.862530323	9.113382294	9.10970182	9.240732718	9.411708577	8.958384048	8.730361375	9.214014292	9.366468173	9.403737412	9.06695352	9.616687386	9.133656078	9.038734958	8.752741504	9.054165486	9.313619715	9.204614821	8.90522313	9.067023034	9.203252327	9.435198318	9.362203685	9.290831449
SCOt42	5.551968893	5.578511538	5.280415953	5.55709948	4.950650255	5.293424532	5.42569533	5.260024501	5.174602557	5.253652068	5.750723331	5.030790857	5.615973611	5.162215507	5.197143277	5.356133558	5.415119275	5.16749145	5.196284926	4.939222119	4.964553765	5.250894105	5.130569594	5.384944665	5.041725834	5.045186285	5.171695463	5.076758826	4.983283869	5.065425872	4.801341571	4.915483619
SCOt41	9.330612278	9.306508797	9.169677199	8.856358011	9.25257021	9.068654551	9.088232832	9.268829992	8.889076454	9.170834306	9.138958893	9.222060941	9.385282017	8.926573352	8.70974441	9.143786065	9.414502013	9.298954126	8.989093233	9.861040493	8.842480477	9.000765174	8.829954842	8.934688334	9.31265268	9.080853617	8.845306018	9.142600996	9.176260819	9.243910599	9.236214026	9.264039824
SCOt38	6.867720065	7.587041569	7.085947843	8.16543524	6.933651795	7.81193652	8.121373504	7.643924158	7.465002445	8.063883959	8.400006996	7.405690796	8.447757768	7.761929936	7.904416192	7.808550075	8.584237324	8.209348893	8.305704569	6.922084666	8.037611575	8.273979099	8.042976491	7.917528189	7.649346569	7.773479812	8.187918135	8.163925374	8.320084534	8.507288944	6.890769139	7.676838009
SCOt37	8.140010279	8.362399333	7.977587108	8.322134149	8.058659085	8.434832137	8.199980889	8.064566884	8.197849888	8.302156628	8.37582772	7.975817628	8.196998352	8.14467023	8.268204408	8.254173284	8.457996572	8.181306577	8.29536465	7.919110597	8.000658509	8.274161336	8.414983615	8.153023212	8.528188519	8.35281268	8.477784919	8.549393481	8.593013523	8.42208675	8.233306605	8.311874595
SCOt37	8.201749312	8.404143129	8.087182336	8.555546486	8.047965167	8.490269981	8.358726481	8.080694528	8.387896124	8.400900225	8.496928887	7.986003637	8.400047817	8.377457956	8.407793094	8.411578642	8.459837037	8.390860102	8.478353829	7.995924922	8.132341692	8.346433771	8.695689881	8.350320853	8.462096418	8.3809906	8.66322417	8.92754552	8.823094745	8.52469859	8.360960212	8.389511828
SCOt36	6.96683847	6.242589127	6.321915678	6.639201473	6.116498331	6.665444839	6.518708839	6.290196078	6.22549244	6.308521904	6.677602781	6.440076266	6.798891271	6.6052213	6.186714349	7.604664643	6.470350399	6.767500062	6.70895739	6.924529345	6.045655554	6.155128747	6.36603407	7.092193136	7.612205226	6.954661886	6.706604743	6.434648377	6.493682274	6.462760262	7.289724066	6.147109836
SCOt35	8.184228395	8.842744886	8.615128485	8.26475984	8.335504566	7.532833547	8.90036495	8.397658798	7.444022793	8.180730248	8.100250534	8.513109441	8.683414096	7.747989458	7.818448822	8.102665644	8.127761723	7.681882673	7.987677879	7.748583513	7.955173654	7.837677129	6.721065423	7.597076964	6.704250365	8.402055846	7.228664371	6.904986041	7.753442159	7.544439683	6.036339474	6.154582892
SCOt34	8.88078639	8.756121045	8.749746364	8.870231506	8.370934997	8.925743422	8.798187928	8.508567882	8.822484874	8.757788548	8.879546484	8.05344879	9.082633486	8.936289998	8.700149778	8.840465687	8.811581719	8.657652751	8.484542072	8.375010914	8.49936263	8.845207292	8.563592523	8.557354989	8.971728271	8.74588913	8.775498976	8.943040378	8.367660882	8.7458992	9.127035877	8.577770306
SCOt34	8.184872625	8.185186399	8.132479487	8.562554237	7.71337401	8.323719647	8.091838232	7.665589283	8.359598515	8.227366819	8.19376091	7.491177697	8.469610249	8.644770334	8.040262929	8.132351523	8.087299554	8.199188124	7.968503817	7.100565196	7.908718413	7.95791711	7.829977812	7.87928454	7.706470068	7.650760163	7.855594474	8.262236428	7.449834376	8.013133324	7.687056634	7.499152646
SCOt33	12.65257892	12.93945297	12.80630581	13.32358005	13.03027897	13.188117	13.17759469	13.53891203	13.04743041	13.51638017	13.18140084	13.43550088	13.19779553	13.22500816	13.07176726	13.29498867	13.44696772	13.022123	13.39181032	13.15806319	13.20416314	12.87603083	13.44346629	13.30707994	13.41378562	13.3496944	12.930727	13.10769348	13.02204603	13.3252592	13.18733184	13.71830211
SCOt33	12.62634568	12.90447171	12.89545281	13.6198646	13.20091529	13.27902381	13.22417681	13.71484384	13.14440471	13.8393233	13.27931631	13.53368065	13.29067944	13.10636779	13.07284882	13.39670465	13.60153519	13.02557553	13.46217034	13.25304986	13.3223348	13.02951317	13.50512955	13.42725145	13.20384082	13.6568013	13.03724293	13.13214014	13.02772883	13.19431749	13.21055553	13.92734988
SCOt32	6.404172294	6.917083007	6.663338484	7.19717173	7.158131709	7.435937674	7.059570814	7.484125661	6.927184368	7.269148733	7.169034394	7.365330693	7.015007863	7.534359894	6.923675096	7.196779772	7.87755656	7.133957595	7.479237006	7.477380844	7.19180343	7.109992878	7.356418654	7.073992912	7.358336766	6.985800057	6.919244336	7.537731961	7.629070575	7.805181554	6.663835269	7.356725536
SCOt31	6.738132647	6.697230444	6.668969244	6.572435889	6.663990247	6.80281745	7.302339471	6.760902717	6.795221949	7.001610909	7.333426511	7.328845268	7.962409879	7.372651575	6.986159329	7.440085248	8.159102499	7.801874053	7.511487592	7.248197754	7.416192628	7.344908764	6.971595546	6.886841602	6.988669953	6.986304724	7.173592727	7.302339471	7.628692676	7.776908593	6.658976544	7.030412563
SCOt30	5.85006055	5.981848787	5.812650525	5.645798643	5.768781019	5.739512013	5.610228459	5.357948585	5.466636396	5.682575649	5.768394713	5.168961041	5.867178452	5.649420635	5.345148457	5.761526816	5.799777049	5.652519402	6.04243825	5.603865146	5.418099405	5.570501478	5.836421148	5.412232675	5.583747868	5.5780953	5.446080727	6.030032115	5.555684034	5.781526984	5.575745744	5.510606995
SCOt29	11.33330677	11.63872432	11.34939093	12.01944468	10.97576916	11.78142872	11.46317031	11.77854902	11.83018133	12.12465791	11.88796076	11.46769912	11.99641367	11.61459184	11.67376709	11.8601444	11.8960299	11.55275408	11.74079934	10.81747891	11.61176103	11.7287639	12.12483182	12.03638719	12.15534882	11.63259478	11.44918674	12.22784987	11.60436636	11.75543866	11.6906706	12.33574384
SCOt28	4.976191998	5.063052502	4.688921366	5.02734295	4.712503482	5.06807907	5.175001553	4.882650112	4.826239098	4.91582176	5.126320761	4.685654153	5.499750925	5.036286141	4.847012118	5.169676628	5.172578846	5.425748807	5.12902228	4.296238575	4.986322109	5.080239123	4.844170266	4.909378648	5.036883707	5.027376628	5.131411662	4.991200814	5.02734295	4.903559298	4.927043116	4.716865602
SCOt28	5.166020035	4.953110476	5.016602184	5.162690317	4.679244887	4.865174231	5.022955203	4.866631394	4.771227874	5.062588775	5.080896193	4.756256779	5.592809116	4.987554452	4.925244689	5.226068139	5.401924528	5.088791914	5.134481085	4.500012563	4.952136368	4.968244864	4.863177333	4.912626088	5.306213898	5.181646974	4.893687921	5.05971721	4.963208452	4.828751408	5.030945823	4.75503517
SCOt27	4.397099405	4.389749177	4.373749979	4.192900377	4.701001297	4.568191834	4.654128792	4.715568338	4.384747918	4.450562754	4.390211056	5.055737899	4.285785699	4.75953834	4.550694286	4.373576794	4.732531132	4.364465404	4.526169964	4.445332894	4.579667448	4.361399481	4.559535993	4.256151884	4.184532413	4.288666884	4.290394054	4.707038929	4.613487086	4.904802616	4.167648756	4.437662833
SCOt26	6.818327887	7.078919654	6.83442732	6.72128453	7.247720814	7.238006892	7.755266464	7.697787211	6.892180543	7.186330636	7.213160627	7.729973048	7.304284913	7.679540079	7.034539338	7.036419847	7.521323233	7.132321507	7.826274151	7.682516757	7.344496359	6.987790776	7.256623486	7.169614301	7.044452617	7.098761511	6.762053544	7.58878954	7.632608113	7.529044252	6.819913385	7.508500292
SCOt25	7.072388924	7.051590693	6.916595364	6.63118426	6.667406952	6.797248715	6.981890502	6.831061003	6.495971016	6.751144487	7.014121043	6.859945461	6.73711453	6.839179091	6.556577243	6.753297405	6.916772031	6.76569487	6.957012071	7.167419506	6.646530285	6.630092341	6.536765575	6.713650929	6.94972794	6.738824637	6.464311062	6.207365926	6.708528528	6.687723238	6.823662174	6.590913357
SCOt24	6.734218147	7.112128776	6.769535315	6.891862792	7.234222343	6.928945504	7.547456788	7.18437703	6.803807517	6.923743647	6.885236181	6.761704023	7.360478457	6.753853636	6.962352472	6.663735238	7.138768564	6.771283904	6.725253946	6.409252481	6.841076886	6.666418152	6.425017498	6.493775007	6.364737636	6.719603712	6.632865238	6.608859865	6.522503533	6.612365683	6.205224287	6.337875632
SCOt23	7.639212161	7.721784752	7.754742927	7.76942067	8.14151571	7.559486894	7.897410968	8.034544087	7.358886089	7.622547112	7.53171493	7.767451577	7.545976971	7.586473035	7.611054688	7.280344281	7.840225757	7.359939344	7.563291732	7.682575738	7.402724745	7.523664589	7.176456349	7.24266688	7.324002675	7.145440467	7.017734665	7.343400579	7.257971777	7.672569176	7.091326949	7.534428635
SCOt20	7.955588016	8.123969089	8.190419029	7.771514347	8.567408212	8.117709059	8.514455582	8.437152213	8.064821204	8.350808447	8.212932041	8.40167851	8.523502929	8.497168633	7.411069366	8.017139789	8.587452713	8.261249808	8.387918998	8.116456485	8.062085065	7.883359333	7.719445694	8.002081692	8.110934653	8.465990466	7.828902082	8.298365838	9.03461199	8.978413029	7.68994315	8.39452642
SCOt19	7.140503987	7.638512408	7.216975422	7.557032145	8.044490338	7.762006319	7.885780342	7.705432914	7.78288021	7.791874163	7.724420338	7.823112074	8.190443964	8.299044757	7.642204888	8.23696258	8.041942036	8.109279348	7.87553185	7.586421288	7.483180489	7.68306799	7.753140013	8.035200144	7.911953433	7.674867934	7.61370023	7.898673628	7.78148507	7.490014069	7.285568892	7.929227955
SCOt18	7.181295588	7.511254637	7.249438209	6.857810095	7.074501553	5.787745449	6.617263529	6.167629448	5.947351848	6.281781782	6.247518275	6.052228156	6.312777684	6.356367058	6.205956539	6.070734873	6.09043205	5.967842426	6.168370708	5.670556722	5.966285063	6.156217125	5.565810778	6.091920003	5.935641768	5.877729547	5.952119667	5.869075976	5.972427586	5.682641256	5.745037208	5.830426039
SCOt17	5.678759488	6.603808515	6.508389698	6.527185824	6.614682641	6.47760966	6.630741272	7.22705895	6.31876726	6.725273161	6.825645707	6.893377842	6.538858091	6.734970449	6.449793938	6.806455116	6.532967227	6.364675073	7.029685758	6.75173587	6.143217178	5.84020243	6.517018427	7.348788844	6.85623624	6.723756528	6.330908649	6.644299157	6.31340777	6.679263692	6.505549203	6.956181198
SCOt16	8.365513242	8.471685209	8.068381306	8.289769569	8.039824362	8.561348588	8.2437286	7.931511604	8.455132235	8.218203385	8.452298848	7.781449773	8.103124846	8.301588304	8.580685492	8.035455141	8.47220859	8.381635508	8.068455823	7.88092012	8.143514814	7.970569272	8.052019191	7.926377841	8.244040444	7.862973745	8.457158547	8.131971441	8.526346552	8.258353836	8.021051612	7.928469752
SCOt16	8.67954496	8.987208787	8.597364681	8.881381876	8.037359587	9.39694069	8.786098758	8.601594744	9.073320808	8.74942024	9.138149196	8.257716451	8.82564131	9.054504688	9.375554462	8.510771713	9.412401217	9.186596539	8.804617939	8.234526249	9.034378431	9.208516533	9.239697341	8.644591802	8.727646475	8.571130965	8.877413297	9.484155275	9.068612911	9.078296239	8.615896835	8.522370578
SCOt15	4.866189586	4.899238261	5.006092213	4.85438802	4.642876704	4.895829674	5.149375297	5.061181934	4.822230102	5.130477715	5.192172566	5.185570189	5.405918557	4.93372791	4.814474369	4.906304054	5.437794074	5.418655606	5.364826837	4.876828831	4.901424125	5.358121283	4.944771174	4.910304951	4.972943316	4.768687554	5.006955023	4.820999485	5.062070744	5.001925302	4.611584239	4.858468784
SCOt14	4.428976816	4.640371909	4.567643555	4.460118121	4.623320271	4.712611424	4.929673218	4.675016053	4.481912724	4.677653159	4.742711399	4.64134383	4.922463978	4.70231064	4.569977527	4.435701748	5.391419322	4.950418545	4.883004211	4.483636458	4.522502095	5.104667991	4.606435462	4.475713033	4.609022055	4.404762422	4.620449278	4.571433929	4.498682855	4.580138755	4.247992526	4.503395268
SCOt13	4.6227853	4.658642107	4.508034275	4.757126423	4.563214305	4.82645329	4.879086462	4.805404822	4.675634199	4.820303561	4.967659221	4.46350397	5.189997553	4.91840162	4.76112833	4.78398473	5.424712765	4.961267895	4.943960195	4.494222477	4.846488648	4.97796456	4.966682558	4.639929146	4.840100452	4.772164886	4.834490662	4.815292147	4.874179557	5.018005562	4.732520906	4.743417177
SCOt12	4.639594593	4.965796078	4.709685781	4.914598475	4.666900033	4.773338301	4.874058617	4.864369022	4.795532336	4.792053196	5.053269109	4.773517137	5.152535861	5.008584172	4.804848522	4.921002908	5.754554653	5.114013281	5.04647082	4.737577548	4.827847992	4.982253435	4.898689509	4.953226799	4.920373287	4.781820482	4.979050914	4.744994409	5.03788517	5.234309463	4.752639802	4.872583332
SCOt11	6.05708112	6.459855801	6.084164512	6.15422969	5.701789879	6.050013265	6.103687798	5.782506564	6.009566773	6.169086522	6.319607105	5.302412752	6.406376122	6.208318053	5.925286758	6.031480718	6.246435619	6.154528917	5.865318868	5.182827215	6.040539535	6.061802306	6.192495137	6.093079222	5.960877889	5.707225878	6.331722284	6.346607351	6.240282457	5.975662273	5.965965093	5.990401744
SCOt10	6.478725443	6.506435105	6.409249242	6.621031157	6.0879368	7.015531501	6.964037687	6.562255361	6.619471115	6.708349217	6.582215266	6.029950748	6.863976376	6.935787943	6.860161473	6.305981734	6.99090528	7.128128369	6.326984845	6.175058379	6.596607271	7.109568614	6.955484352	6.41773955	6.629611409	6.18241832	7.100199939	6.953881934	7.210132886	6.940220354	6.741299962	6.453166614
SCOt09	5.121382067	5.009863968	4.868881554	4.801831446	4.865260185	4.772734114	5.127622726	4.967209315	4.832256869	4.952368238	4.85365875	4.788055811	5.126571172	4.933485697	4.798535593	4.723068148	5.00130937	4.968026707	4.738871159	4.64605541	4.802563838	5.023253645	4.748424871	4.694153102	4.734030667	4.592047132	4.820312474	4.937161654	4.80438183	4.879768212	4.71723039	4.665197767
SCOt08	7.612381509	7.663702436	7.403197223	7.004026756	7.551607702	7.37667698	8.008425651	7.885242714	6.772288256	7.311091474	7.619429997	8.115831041	7.763299755	7.529199068	7.141492313	7.832578695	7.595892269	7.58307924	8.187834992	8.506941255	7.704365015	7.46279788	7.144772918	7.695855741	7.426951716	8.749720639	7.587991507	7.03408229	8.504646235	8.46033492	7.630322386	7.676487454
SCOt07	5.795442232	6.032609967	5.79522307	5.1513273	6.447836136	5.530315582	6.861754348	6.102947776	4.959505897	6.299828676	5.919748134	5.374969817	6.31705966	5.088053779	5.256331852	5.200164143	5.410372796	5.212356528	5.442137942	5.060776489	4.92584847	5.079214521	4.577850675	5.057798674	5.056165237	5.102282498	5.233838259	4.591785769	5.107402092	5.367737065	4.734597543	4.737559181
SCOt06	5.917719631	6.414684894	5.733449382	5.438856231	6.233891529	6.065518598	6.746938874	6.130303293	5.058476448	6.241994992	5.779973408	5.838484337	6.393614824	5.565985931	5.568450336	5.278238	5.685941841	5.422549021	5.620516873	5.495372815	5.5213737	5.373182398	4.994530922	5.1704345	5.161182847	5.480610056	5.368025621	5.253777264	5.622553798	5.958199671	4.912883202	5.230968931
SCOt05	5.791327066	6.347617646	5.775073801	5.308244062	6.408499137	5.574603965	6.821670885	5.784073396	4.854156227	6.142436517	5.821278725	5.529681287	6.262215656	5.315171769	5.398688975	5.164515982	5.498549945	5.251838263	5.342756181	5.344665083	5.067295768	5.419328324	4.760360822	5.096403512	5.154249536	5.018426554	5.158292703	4.915671518	5.158490482	5.350139157	4.891145287	4.751622841
SCOt04	5.647165104	6.207196353	5.826661088	5.570412549	5.746014833	5.674888433	6.150110774	5.849430062	5.441065275	5.612590638	5.44157945	5.756008706	5.864013304	5.676734287	5.381666419	5.105774781	5.689399188	5.443341306	5.422903034	5.386679393	5.192435043	5.26099725	4.985187382	4.876813293	4.96984613	5.194808483	5.263205891	5.29202596	5.215452711	5.403327409	5.092516932	5.156637009
SCOt03	7.625554895	7.514998724	6.964655125	7.66287796	6.813997395	8.018966737	7.808272791	7.42834681	7.691897202	7.525748365	7.631079957	6.716688179	7.719992985	7.887509786	7.866637883	7.525650244	7.816818235	8.133024087	7.521347832	6.649397122	7.574271678	8.027086547	7.618411599	7.542867492	7.739437165	7.20674807	8.224722673	7.789105012	7.772085897	7.561778301	7.404406825	7.271786199
SCOt02	5.122482914	5.096034557	5.009289181	4.832693622	5.251312488	5.146930202	5.227848594	5.020206711	4.860617509	5.255356881	5.092129605	5.154692804	5.531108364	5.049118273	4.65685449	4.879341834	5.191482348	4.958857143	5.087147544	5.334318811	4.928044483	4.831622417	4.758673376	4.807682284	5.160172421	5.172005519	5.090997413	5.063056164	5.481568034	5.386207024	5.21850054	5.172765748
SCOt01	4.992550956	5.0840113	4.92265513	4.780677299	4.863010625	5.184047569	5.07440889	5.008143678	4.815648176	5.03679733	4.925887371	4.810702815	5.132816793	4.959712399	4.60283054	4.73783564	5.241711393	4.7516327	5.07027947	5.098085288	4.792801697	4.770715536	4.676423528	4.716849281	5.078121113	5.071410001	4.859471748	4.906183937	5.475454652	5.463859025	4.931815452	4.921456981
SCOs03	9.266245314	9.421854238	9.356005462	8.960496185	9.513104609	9.648058448	10.21539852	9.940151648	9.396437612	9.882477907	10.3499835	10.68164544	11.42242694	10.23145307	9.598342197	10.11758215	10.46300813	12.06062159	11.80438188	11.17523863	11.22232611	11.42121317	10.28427734	10.33260545	10.26535393	11.38333415	11.29580643	10.7019237	11.73789321	11.76975105	10.20753801	11.01446382
SCOs02	11.57340916	11.01740005	11.20968427	10.65408518	11.78448739	11.98519062	12.97139224	12.99914575	11.67469003	12.28328245	12.86212601	13.39219592	13.90215852	13.05891946	12.18303754	12.53857824	13.50224768	14.24646187	13.78291629	13.68994874	13.70015059	13.38802578	12.77037192	13.77135551	11.96212167	13.03680454	13.44349545	12.61005109	13.76521819	13.95490576	11.69307415	13.06253865
SCOs01	9.62814799	9.863047476	9.594759193	9.501740919	9.537066399	9.909445395	10.27895121	10.66813194	9.476611685	9.872368512	10.29204801	10.71951127	11.32851409	10.26561574	10.21829868	10.11529333	11.30282319	11.72679069	11.21526696	10.8886754	10.71362864	10.47750562	10.08292943	10.8813488	9.419230395	10.70240391	10.7179923	10.45708311	10.85751187	11.31423142	9.075897197	10.51271449
