"X31395_i_at","X31966_at","X773_at","X32276_at","X36785_at","X34643_at","X32476_at","X33323_r_at","X1288_s_at","X34592_at","X33546_at","X35726_at","X35129_at","X34170_s_at","X33674_at","X34160_at","X31718_at","X32448_at","X34100_at","X31972_at","X769_s_at","X35288_at","X32336_at","X33322_i_at","X32806_at","X41477_at","X31706_at","X36343_at","X32388_at","X31557_at","X40887_g_at","X33669_at","X829_s_at","X37669_s_at","X35083_at","X31473_s_at","X150_at","X31578_at","X33500_i_at","X433_at","X31956_f_at","X36358_at","X32446_at","X31732_at","X40894_at","X41164_at","X31454_f_at","X31340_at","X36675_r_at","X36666_at"
2.10052318897108,1.7223320798625,2.33205609854511,10.5579903793539,10.4249418119736,10.5208293233265,3.47454374326204,9.81516394235256,10.8089051607486,10.4780276374865,6.29602984390736,8.43714697425458,2.58675543974067,2.94499481305093,10.0950387936303,10.7648364415173,5.08860182128303,3.09184074585492,3.16310537919118,4.38841842223566,10.3525681489171,2.59767493514615,9.50705252204978,10.4413543363181,9.97709536054164,4.36007638773671,2.43779741910008,4.19983740951854,3.06856395209047,10.2834967383455,11.1210956399092,3.78767178829474,10.0879401400271,9.18149742098896,10.5774356221876,2.63262523814929,2.14435239240519,3.68978513040895,10.7906506346076,3.52342057903429,10.630598816807,10.3724547520631,3.50007744099853,4.85786373289373,4.17738081189336,8.53537512178572,4.10565523510944,4.51266555924523,9.62129738981321,10.01123185377
3.27252400962904,2.09053928621269,2.31268710319135,10.1399054338836,10.4174946334419,10.0044117366704,2.79042394187747,10.5875889815038,10.2910670067519,10.5346899898704,10.6079116997812,10.0281166870137,3.32891735366564,3.24613561525055,9.23042193308567,10.4780276374865,3.44350738770956,3.34299953550167,3.31005924513488,2.93972700069884,11.0189661976775,4.93859854948054,8.54819555456549,11.1210956399092,10.5975743547456,4.37745991903154,3.36844573333536,5.29882125299287,3.63709603596437,10.5292368290134,10.330381612046,3.5677405298813,9.28053806057402,10.0540558968335,10.5696655713095,1.55171718484148,3.03871318503285,2.92558915267198,10.6586333722484,4.95452147620421,10.6992478752191,9.80930876414005,2.77080853253806,3.64445324526005,2.09053928621269,10.1691224781907,3.15507203708006,1.8832100538139,8.93320789724823,10.3671143030424
2.89131968062234,2.04036426331564,2.26204529554217,10.2775287208507,10.5443494567501,10.3396096220257,2.90764521892387,10.5696655713095,10.7648364415173,10.5208293233265,9.28956890454749,9.63532793323101,1.90496184621894,3.60223184216269,9.93548272089084,10.924475589706,4.14779286895033,3.57611176172321,2.10313133799768,3.2067127408839,10.8497575716137,3.59254851947833,10.1100771206647,10.7229971301666,10.0540558968335,1.74649046131292,2.09632852475861,4.63029701002497,2.69961086799437,9.9207653885427,10.6696202894536,3.97879632676736,10.1638011939025,9.10949850868233,10.651134523636,3.87090732335005,3.77410960711659,3.88998162363105,10.4541451417942,2.52081166473308,10.7529890770524,9.49788344864271,3.10119186685633,4.10208958012604,3.2987203141164,10.3854247311603,5.04497049771131,3.99071000434405,10.3970103403745,10.1343293814124
10.8089051607486,10.4174946334419,11.0189661976775,2.70150293153483,10.3216759514717,3.72763968374935,10.8299650201409,3.21268225057017,3.54901517337709,4.51827190149677,2.83157957098396,1.82470359144182,10.4849480125321,10.6079116997812,1.78219324505514,2.13594337298521,10.330381612046,11.1210956399092,10.3471865876413,10.3671143030424,4.00932525271852,10.9529603158076,4.54698824648701,4.10208958012604,2.63771523316248,9.47598473322063,9.9617688495229,10.2775287208507,9.50256879213176,4.02507802102584,3.32824281027062,9.15452365879597,3.50578839228316,2.41301941019544,3.20245789349054,9.56301942589693,9.83505278149522,10.3056368607983,2.96281853571171,10.4031512300588,3.96169371632992,2.76931177211209,10.2723818373649,10.0608520672745,10.4541451417942,3.58014957138412,10.8978751098676,10.7140978974218,3.3154208349513,3.8088649100068
11.1210956399092,10.2087409076711,10.5975743547456,3.49844365117106,2.8703546168654,1.58363705631299,10.8497575716137,1.98550062930834,3.37433682259735,3.20172237964497,2.69091482638809,1.80557199333173,10.2141017464972,10.8978751098676,1.84210899802723,4.54751000864875,10.3970103403745,11.058947776084,10.7229971301666,10.196023533388,3.71105490340787,10.924475589706,2.66754739560067,3.03516938479491,3.02879562783705,11.0189661976775,10.0608520672745,10.4466592074529,9.95124466975336,2.89385070756658,2.51505422372475,10.1148378259637,3.53309642828244,2.66320668449236,3.75092593651137,9.40869493547713,10.630598816807,10.1343293814124,3.58701407372156,10.3396096220257,3.38826788749516,3.07247780871518,9.9314700430314,10.0420391796659,10.2723818373649,1.33331423238307,10.3135190665516,10.5774356221876,2.5318454087402,4.45610012890112
11.1210956399092,10.2662773271999,10.9529603158076,2.66574260162577,2.93561073492794,2.50521334309709,10.4324504787472,2.65762457836678,2.35544038652452,3.04383590808247,3.16491641937181,1.80557199333173,10.3724547520631,10.924475589706,3.07539090432013,4.74488496933481,10.7764185077662,11.058947776084,10.1511301072944,10.2364207713794,2.36810752159271,10.8658817489983,2.89131968062234,3.63957326311135,2.35544038652452,10.7140978974218,10.2313819912995,10.2997197571378,9.65351326590549,4.13093097772596,4.15444700495939,9.67642992521205,2.85049568564953,2.53613369704716,4.05569018486378,9.89193871399374,10.5875889815038,10.8299650201409,3.51659475732884,10.2775287208507,4.12134898149885,3.8546747024431,10.2429337839043,10.5006060172987,10.1279395751211,3.91616846286793,10.8978751098676,10.3216759514717,3.18032226793577,4.78968940060594
11.1210956399092,10.4249418119736,10.7401915382929,1.87569214528341,2.81962990727823,1.77298421219135,10.491474761517,3.95901563254403,3.16408262375067,2.81093767717818,2.76035288583037,1.60295059643629,10.1638011939025,10.9873751825349,3.71250312694149,2.59246695079618,10.630598816807,10.9529603158076,10.4031512300588,10.4101571152225,3.19020157315829,11.0189661976775,2.23626424452288,3.40784951470204,2.98469659683673,8.99266052995263,9.76611035490199,10.8978751098676,10.2662773271999,3.17126628213947,3.42349884755316,10.3724547520631,3.28045614397233,2.52373237705007,3.93884134217463,9.52585341539259,10.2775287208507,10.5443494567501,3.57611176172321,10.2910670067519,3.37616647489135,2.14040590541906,9.95124466975336,10.0349262616635,10.1399054338836,2.81962990727823,10.1800776477789,10.2544970815752,2.92615765259818,2.23626424452288
11.1210956399092,10.2662773271999,10.7529890770524,2.21131767535852,2.85254563546777,2.79219607287403,10.8299650201409,4.24455403453624,2.01040889984208,2.35893578981604,1.65149771008199,1.76182016223744,10.4101571152225,10.9873751825349,2.57437670982085,4.40927572304314,10.924475589706,10.9529603158076,10.1638011939025,10.0162805909235,4.39997913736789,11.058947776084,3.21436104584461,3.97118113484301,4.60705699601062,10.3724547520631,9.775220673662,11.0189661976775,9.53962843606808,2.80578278007975,3.94751788287675,9.79028219530829,3.26711209000967,2.27966043620448,3.68106916933842,10.3671143030424,10.4413543363181,10.4541451417942,3.24613561525055,10.5096548688708,3.63786210545973,2.68466289228469,10.08074725883,10.1454952057235,9.99549329545954,3.86407635017723,10.2997197571378,10.3396096220257,3.51909398502275,2.59659020943481
11.058947776084,10.8299650201409,10.6903395560928,2.58415195343615,2.62159971842909,2.71602598585443,10.1742505476166,2.22431386421036,3.51011480035202,2.20865888758194,1.99812486903336,2.35201695966899,10.4413543363181,10.924475589706,2.17555020652304,2.88087499650791,10.8658817489983,11.1210956399092,10.5292368290134,10.01123185377,3.58418969809062,10.8805557815219,2.43996369198842,2.68287106964404,2.36521968923355,8.89443300323716,10.1036945608534,10.7764185077662,9.36488378487497,2.80327818751069,3.84515240129406,9.77995377687362,3.4931600723811,2.34001572002097,3.17028624495451,10.8497575716137,10.6586333722484,10.7401915382929,3.71678749167565,10.3631737343666,3.48524462246357,2.59659020943481,9.86198143668373,10.4031512300588,9.86642101176709,2.86009904400624,10.5346899898704,10.2834967383455,4.75581912288278,4.16053808688534
11.058947776084,10.5774356221876,10.6992478752191,1.60786876084076,2.98929643823911,1.84210899802723,10.4249418119736,1.96879777508086,2.58586625889228,3.00570830840333,1.75668404377407,4.65364262546336,10.3854247311603,10.5443494567501,2.45709622176937,4.19301473090308,10.8805557815219,11.1210956399092,10.924475589706,10.196023533388,3.46895660425524,10.9873751825349,2.47098250591744,3.70121746304757,2.98215369036904,7.45783045319962,10.1399054338836,10.8299650201409,9.81516394235256,2.92180237672805,1.35583376877478,9.87665262223326,2.8657986479027,2.40281760613902,2.57822151153837,10.630598816807,10.7229971301666,10.7906506346076,4.3187772194218,10.3056368607983,3.45539747597129,3.39511932870216,9.94253131846863,10.1638011939025,10.1204892750162,2.35893578981604,10.5975743547456,10.4413543363181,3.52657062330546,3.95014310314398
11.0189661976775,10.1454952057235,10.1511301072944,2.32168950180375,2.95039368195148,2.10313133799768,10.4612393139785,2.9127688180252,3.05383366906782,3.62774064712626,2.39186970839699,3.42608490802947,9.95603012468345,10.924475589706,3.21811401477574,2.20351322642103,10.9873751825349,11.1210956399092,10.7320965043177,10.2429337839043,3.92343290690735,10.8497575716137,2.52081166473308,5.07684131521707,2.86147246893945,9.24090054114735,10.4101571152225,11.058947776084,10.5346899898704,2.68193131098593,3.92343290690735,10.6079116997812,2.94279079836806,2.35733074387944,3.38029732504839,10.1800776477789,10.4849480125321,10.9529603158076,2.76931177211209,10.3631737343666,4.61442614026211,3.78046375554054,9.86642101176709,10.1100771206647,10.3901798475461,1.60786876084076,10.0349262616635,10.8658817489983,3.34142344403427,4.1650627032264
11.1210956399092,10.3795093154836,10.5443494567501,3.16643000729159,2.68564234710089,2.98705856573493,10.7906506346076,2.51683640318615,4.03287090880935,2.63771523316248,2.89007049248352,2.37161335825701,10.1036945608534,10.9873751825349,2.09445455178307,4.03287090880935,10.2592611442037,11.058947776084,10.196023533388,10.1148378259637,4.41955158198979,10.8658817489983,2.54367637155243,2.37889958756726,2.54367637155243,10.8089051607486,9.93548272089084,9.87665262223326,9.90157386229443,3.72251937024977,4.32249421814364,9.91344354722119,2.72581232448157,2.04886072490958,3.45939846247722,10.0162805909235,10.4466592074529,10.2997197571378,4.07317918899797,10.3471865876413,3.39321940842957,2.67619279346424,9.80449222899548,10.3671143030424,10.01123185377,2.30059577761229,10.2723818373649,10.3901798475461,2.97389531331827,2.3300076530512
10.924475589706,10.2834967383455,10.8089051607486,2.36278071141124,3.13200966592206,2.77572673511645,10.8805557815219,4.28525105345321,2.83737305692979,3.08704360000662,2.07172597465013,3.72805403858043,10.1511301072944,11.0189661976775,2.04886072490958,1.70232789212528,10.3724547520631,10.8497575716137,10.0162805909235,10.630598816807,4.23587262969894,10.5579903793539,1.92302381406505,4.75715580447806,4.56218662052784,10.1399054338836,10.330381612046,10.1574188942702,9.94253131846863,2.81850003600231,3.80020705162139,10.2662773271999,2.74888899358446,2.55445019486616,3.61928214615074,9.24846368973314,9.9314700430314,10.3216759514717,3.47179251242045,10.2256522962111,3.14306884802406,2.5635371559768,10.3795093154836,10.1279395751211,10.5006060172987,1.91251917778141,10.4541451417942,11.058947776084,3.43160647575973,3.37372103549918
3.49165830715069,1.99158676137747,2.12195364038547,10.2016472434341,10.8089051607486,9.96795936715177,5.06503558879615,10.8658817489983,10.6586333722484,9.95124466975336,9.83072070017442,10.3854247311603,2.33738718832831,2.3107629291286,10.0349262616635,10.4031512300588,2.51278849645515,3.95257582186259,3.86628149159552,2.92067263273235,10.7648364415173,4.74327411559969,10.5292368290134,11.058947776084,10.3724547520631,2.4188792093781,4.75050259366802,4.43793191742354,3.29184015067853,10.3795093154836,10.5975743547456,2.65634007122304,10.9529603158076,8.52736646819598,10.7320965043177,2.66320668449236,3.63709603596437,2.78750999513658,10.0226676686664,3.07539090432013,10.4612393139785,9.39960732765868,2.65634007122304,4.15255147098776,3.38253739279543,9.11769567111694,3.78531692395617,4.03424952809663,10.1897699878735,10.08074725883
3.03127471618155,2.73877929917912,2.59017028972119,10.3471865876413,10.620438135692,10.4249418119736,2.97846445456462,10.491474761517,10.8299650201409,10.4849480125321,10.5006060172987,9.89193871399374,3.73110313773209,3.78943031895671,10.0349262616635,10.5579903793539,4.64113114765775,3.25681039681677,2.11602866105093,3.37162429612058,10.6799466299434,4.5835472043904,10.4709654837239,11.0189661976775,10.1638011939025,2.5513980913887,2.34115310335289,3.24927362769843,3.04466957687228,9.90733195526126,10.8978751098676,1.71770451703101,10.2364207713794,9.85224090493402,10.5096548688708,4.53419209280075,4.58323607343405,4.51213209612098,9.88678708119062,2.73877929917912,10.6903395560928,9.83072070017442,3.10941751168427,4.26431675177566,3.98605906021178,9.20625803025667,2.63262523814929,3.76914095592835,9.98159878396332,10.2256522962111
2.73076767104576,4.86526768462477,2.93073124881728,10.3901798475461,10.5875889815038,9.8408344278333,1.67197016591732,10.7320965043177,10.2544970815752,10.4031512300588,10.5096548688708,9.87665262223326,2.91088041575497,1.93889722679455,9.64900243165851,10.5346899898704,2.45709622176937,3.12815410164395,3.34061709624334,3.23496504158596,10.8299650201409,2.62677459380695,10.0420391796659,11.0189661976775,10.2313819912995,2.8367330611882,1.97853752145596,4.43500872870604,2.62677459380695,10.196023533388,10.3471865876413,2.8703546168654,10.6586333722484,8.28692912419981,10.8089051607486,3.83522846851386,1.84347135226077,4.04885981020099,9.69525966334717,3.39216871916948,10.651134523636,9.99549329545954,3.51785431776733,1.90924488177967,4.40556675290025,8.89908210539371,4.30625809523708,4.71071314453031,9.85622306072087,10.2997197571378
5.54050153558826,4.38841842223566,3.25007352153892,10.491474761517,10.8299650201409,10.1148378259637,2.65596821148864,10.7529890770524,10.250035131813,10.5006060172987,10.924475589706,10.5579903793539,3.10007009481196,2.74888899358446,9.62479920478819,10.3135190665516,5.27426095163084,3.86582175442237,2.88460214585314,3.43641075186762,10.6696202894536,5.32360036469728,10.3901798475461,11.058947776084,10.1454952057235,3.27466188802523,3.51274733683038,2.59476344260611,2.15219267857413,10.4031512300588,10.3216759514717,2.64998213496624,10.4413543363181,9.29339400556975,10.3396096220257,4.22678743987206,3.84735697631869,4.65744228179808,8.98715605522536,4.68973278477181,10.6393876178316,9.87665262223326,3.01804977481919,4.30756420489909,3.61631965429419,7.29936600268185,2.95940988779306,1.52163183594287,9.43943420258686,9.87201746096162
3.14402814518258,2.16920092481486,2.60235012783314,10.2016472434341,10.5096548688708,10.2313819912995,3.65025600640646,10.5443494567501,10.7529890770524,10.3724547520631,10.6992478752191,10.3056368607983,2.62793334943864,3.33031332025545,9.97315369458314,10.6799466299434,2.99348552822499,3.84485877770618,3.36498819971809,3.318304437492,10.8497575716137,3.13510332355205,10.4466592074529,10.8805557815219,10.2429337839043,3.04255578231703,2.6388657410947,2.98792194749798,4.64704280661987,10.2087409076711,10.6079116997812,2.44570393777392,10.2662773271999,9.74522015612995,10.5006060172987,1.94786758446073,4.49893182700315,4.81476829647277,10.9529603158076,3.61334166431032,10.4324504787472,9.61226787513696,3.82002131897866,3.75277258106152,3.0501582153773,10.7229971301666,3.00759236217669,5.46543355590793,10.330381612046,10.0044117366704
11.1210956399092,10.3525681489171,10.8805557815219,1.83234497095908,2.97012065101936,3.39411679845119,10.5774356221876,4.14725410833708,3.48279688893624,3.02415421926146,2.86802475971747,4.23830550501706,10.2087409076711,11.0189661976775,3.4766246290832,3.59788292464742,10.4709654837239,10.924475589706,10.1897699878735,10.3471865876413,3.46966675614956,10.9873751825349,2.98585435581461,4.57071161536767,3.93809474964263,10.2723818373649,10.1100771206647,10.3216759514717,10.0482822296569,2.57253172990981,3.65346662349171,9.93548272089084,2.62677459380695,2.72852786832899,3.59921341279075,9.35362686757456,10.3582196646345,10.3631737343666,4.0708690016818,10.2775287208507,3.4766246290832,2.80578278007975,10.2256522962111,10.5443494567501,10.1511301072944,2.09632852475861,10.5875889815038,10.8497575716137,2.96142496410241,3.98674409125518
11.058947776084,10.3471865876413,10.9529603158076,3.58875525049799,2.54367637155243,2.23870110101393,10.5208293233265,2.62223301011928,3.75021234615668,2.43615547651862,3.28513344985464,4.40416014642799,10.3631737343666,10.8299650201409,2.52266969016288,2.86496631054416,10.630598816807,10.9873751825349,10.2662773271999,10.1511301072944,3.82571564422165,11.0189661976775,4.46193763971009,4.4694858729686,3.11081987068102,8.14996103125526,10.0950387936303,10.4101571152225,9.48569177839271,2.93631282723035,4.34673785977401,9.53055471888834,3.31063405916629,2.51505422372475,2.04036426331564,10.1691224781907,10.196023533388,10.3056368607983,2.3300076530512,10.5292368290134,3.17668210367889,3.12484879203455,10.2197850501061,10.2910670067519,10.5006060172987,2.35112730642401,10.8978751098676,10.6903395560928,3.18032226793577,2.15419994323844
11.1210956399092,10.4324504787472,11.058947776084,2.05595620466932,2.70070477946633,2.23395836852237,10.1691224781907,4.02064178229368,2.9410630146834,2.65905430824711,3.90033505003208,2.11940582623515,10.2834967383455,10.9873751825349,2.14435239240519,3.0139153872646,10.2197850501061,10.4101571152225,9.74522015612995,10.5875889815038,2.488109813674,10.7401915382929,2.10052318897108,3.55776982417289,4.14524789530732,10.0950387936303,10.6696202894536,10.1742505476166,9.62129738981321,2.38550626722014,4.4721134815385,9.42124418024769,3.33946801107719,2.29364573120624,3.63285590474369,10.1638011939025,9.60659470358338,10.2997197571378,3.34508114562579,10.3471865876413,4.28099394185621,2.97075259670446,10.2662773271999,10.3056368607983,10.5443494567501,1.44555000200468,10.7229971301666,11.0189661976775,4.80838395642442,3.9994963307199
11.1210956399092,10.3970103403745,10.3854247311603,2.27520175637526,2.91690761738033,2.10551412403974,10.620438135692,2.11940582623515,3.25237537239058,2.82945155928298,2.81962990727823,3.23056764804615,10.4101571152225,10.8978751098676,1.7542749518345,2.571093115259,10.7529890770524,11.058947776084,10.2364207713794,9.95603012468345,3.71105490340787,10.7648364415173,3.91261092360474,2.95746589659454,2.91690761738033,10.9873751825349,9.76152249155927,10.6586333722484,9.90157386229443,3.24087232497442,4.09348595332477,10.0226676686664,2.66754739560067,2.39362805097623,3.46804673322776,9.89193871399374,10.0162805909235,10.924475589706,3.05896909297864,10.3582196646345,3.6495317872544,3.20245789349054,9.6167194760959,10.3471865876413,9.85224090493402,1.90496184621894,9.98706201569999,10.3671143030424,2.82945155928298,3.3987000328354
11.1210956399092,10.3970103403745,10.1848892893933,2.86943165016372,3.19111752872573,2.43039935092231,10.5443494567501,2.84096269698755,2.75485758819077,2.73771162213179,3.77410960711659,3.43375194772608,10.4249418119736,10.6992478752191,1.98550062930834,2.44130169324677,10.8978751098676,11.0189661976775,10.5975743547456,10.1574188942702,3.59491325586193,10.9873751825349,2.95746589659454,4.01232933072219,3.18574128943052,8.61992770247242,9.99549329545954,10.8089051607486,10.6903395560928,2.19501203867115,3.18574128943052,9.90733195526126,2.9419505943873,2.49319698319788,3.4385114663384,9.41724282119681,10.4849480125321,10.1742505476166,2.79662524480038,10.2662773271999,3.94710512460817,2.04886072490958,10.1511301072944,10.2723818373649,10.0540558968335,3.27188475578243,10.0660332520153,10.2910670067519,2.56590613361967,3.7912231331105
